Source Plate Name,Source Column,Source Row,Destination Plate Name,Destination Column,Destination Row,Transfer Volume
E15L00001486,17,2,1,19,12,5.0
E15L00001472,43,27,1,19,12,5.0
E15L00001510,23,12,1,19,12,5.0
E15L00001509,40,30,1,19,12,5.0
E15L00001480,18,8,1,19,12,5.0
E15L00001466,40,11,1,19,12,5.0
E15L00001509,47,6,1,19,12,5.0
E15L00001489,17,13,1,19,12,5.0
E15L00001502,10,7,1,19,12,5.0
E15L00001477,17,21,1,19,12,5.0
E15L00001470,10,7,1,19,12,5.0
E15L00001494,47,8,1,19,12,5.0
E15L00001478,23,14,1,19,12,5.0
E15L00001502,35,4,1,19,12,5.0
E15L00001503,30,16,1,19,12,5.0
E15L00001509,18,31,1,19,12,5.0
E15L00001487,14,16,1,19,12,5.0
E15L00001494,43,27,1,19,12,5.0
E15L00001466,32,31,1,19,12,5.0
E15L00001486,23,21,1,19,12,5.0
E15L00001498,40,2,1,19,12,5.0
E15L00001500,14,5,1,19,12,5.0
E15L00001493,24,10,1,19,12,5.0
E15L00001490,20,29,1,19,12,5.0
E15L00001477,48,6,1,19,12,5.0
E15L00001489,39,16,1,19,12,5.0
E15L00001485,24,20,1,19,12,5.0
E15L00001484,48,18,1,19,12,5.0
E15L00001483,45,20,1,19,12,5.0
E15L00001466,31,26,1,19,12,5.0
E15L00001464,20,10,1,19,12,5.0
E15L00001506,13,31,1,19,12,5.0
E15L00001476,42,32,1,19,12,5.0
E15L00001472,11,17,1,19,12,5.0
E15L00001502,22,12,1,19,12,5.0
E15L00001485,45,26,1,19,12,5.0
E15L00001472,23,7,1,19,12,5.0
E15L00001485,35,20,1,19,12,5.0
E15L00001486,31,10,1,19,12,5.0
E15L00001473,42,20,1,19,12,5.0
E15L00001478,18,31,1,19,12,5.0
E15L00001477,15,7,1,19,12,5.0
E15L00001506,45,3,1,19,12,5.0
E15L00001501,23,22,1,19,12,5.0
E15L00001473,20,2,1,19,12,5.0
E15L00001509,18,9,1,19,12,5.0
E15L00001465,7,26,1,19,12,5.0
E15L00001486,18,14,1,19,12,5.0
E15L00001464,43,29,1,19,12,5.0
E15L00001488,15,32,1,19,12,5.0
E15L00001465,35,9,1,19,12,5.0
E15L00001472,38,21,1,19,12,5.0
E15L00001470,12,4,1,19,12,5.0
E15L00001510,6,5,1,19,12,5.0
E15L00001484,8,29,1,19,12,5.0
E15L00001501,15,21,1,19,12,5.0
E15L00001509,40,16,1,19,12,5.0
E15L00001508,44,3,1,19,12,5.0
E15L00001501,41,25,1,19,12,5.0
E15L00001477,19,6,1,19,12,5.0
E15L00001472,46,32,1,19,12,5.0
E15L00001509,48,5,1,19,12,5.0
E15L00001507,14,31,1,19,12,5.0
E15L00001491,31,22,1,19,12,5.0
E15L00001487,24,24,1,19,12,5.0
E15L00001506,47,13,1,19,12,5.0
E15L00001469,39,11,1,19,12,5.0
E15L00001472,33,2,1,19,12,5.0
E15L00001469,33,11,1,19,12,5.0
E15L00001504,43,9,1,19,12,5.0
E15L00001476,45,7,1,19,12,5.0
E15L00001480,7,19,1,19,12,5.0
E15L00001497,38,9,1,19,12,5.0
E15L00001467,8,13,1,19,12,5.0
E15L00001486,46,8,1,19,12,5.0
E15L00001481,12,22,1,19,12,5.0
E15L00001496,29,13,1,19,12,5.0
E15L00001495,42,26,1,19,12,5.0
E15L00001481,10,9,1,19,12,5.0
E15L00001506,5,6,1,19,12,5.0
E15L00001490,43,22,1,19,12,5.0
E15L00001504,18,29,1,19,12,5.0
E15L00001495,33,21,1,19,12,5.0
E15L00001467,8,9,1,19,12,5.0
E15L00001507,35,31,1,19,12,5.0
E15L00001503,24,1,1,19,12,5.0
E15L00001466,36,23,1,19,12,5.0
E15L00001503,46,20,1,19,12,5.0
E15L00001506,14,1,1,19,12,5.0
E15L00001503,37,8,1,20,12,5.0
E15L00001504,22,11,1,20,12,5.0
E15L00001468,7,27,1,20,12,5.0
E15L00001475,15,31,1,20,12,5.0
E15L00001500,14,12,1,20,12,5.0
E15L00001497,11,5,1,20,12,5.0
E15L00001466,29,9,1,20,12,5.0
E15L00001494,36,16,1,20,12,5.0
E15L00001474,14,28,1,20,12,5.0
E15L00001494,38,2,1,20,12,5.0
E15L00001485,37,20,1,20,12,5.0
E15L00001492,30,27,1,20,12,5.0
E15L00001496,10,20,1,20,12,5.0
E15L00001475,9,31,1,20,12,5.0
E15L00001478,10,24,1,20,12,5.0
E15L00001499,42,4,1,20,12,5.0
E15L00001472,47,24,1,20,12,5.0
E15L00001504,21,18,1,20,12,5.0
E15L00001497,14,5,1,20,12,5.0
E15L00001506,40,3,1,20,12,5.0
E15L00001510,10,23,1,20,12,5.0
E15L00001478,43,29,1,20,12,5.0
E15L00001496,44,21,1,20,12,5.0
E15L00001468,23,19,1,20,12,5.0
E15L00001503,8,4,1,20,12,5.0
E15L00001485,39,10,1,20,12,5.0
E15L00001484,45,15,1,20,12,5.0
E15L00001492,33,2,1,20,12,5.0
E15L00001508,7,6,1,20,12,5.0
E15L00001480,18,5,1,20,12,5.0
E15L00001486,7,29,1,20,12,5.0
E15L00001510,18,29,1,20,12,5.0
E15L00001469,16,15,1,20,12,5.0
E15L00001477,43,2,1,20,12,5.0
E15L00001501,23,9,1,20,12,5.0
E15L00001492,13,23,1,20,12,5.0
E15L00001500,24,5,1,20,12,5.0
E15L00001470,19,2,1,20,12,5.0
E15L00001491,7,21,1,20,12,5.0
E15L00001486,19,2,1,20,12,5.0
E15L00001474,48,31,1,20,12,5.0
E15L00001501,21,16,1,20,12,5.0
E15L00001508,36,1,1,20,12,5.0
E15L00001485,7,18,1,20,12,5.0
E15L00001477,5,28,1,20,12,5.0
E15L00001474,46,30,1,20,12,5.0
E15L00001472,40,15,1,20,12,5.0
E15L00001464,40,16,1,20,12,5.0
E15L00001496,13,29,1,20,12,5.0
E15L00001502,34,5,1,20,12,5.0
E15L00001494,22,24,1,20,12,5.0
E15L00001467,14,20,1,20,12,5.0
E15L00001483,5,31,1,20,12,5.0
E15L00001509,19,5,1,20,12,5.0
E15L00001501,21,21,1,20,12,5.0
E15L00001510,47,6,1,20,12,5.0
E15L00001464,43,4,1,20,12,5.0
E15L00001467,44,14,1,20,12,5.0
E15L00001496,39,13,1,20,12,5.0
E15L00001482,15,10,1,20,12,5.0
E15L00001496,39,2,1,20,12,5.0
E15L00001500,7,11,1,20,12,5.0
E15L00001508,34,32,1,20,12,5.0
E15L00001476,5,4,1,20,12,5.0
E15L00001501,6,29,1,20,12,5.0
E15L00001489,33,16,1,20,12,5.0
E15L00001498,10,2,1,20,12,5.0
E15L00001510,10,21,1,20,12,5.0
E15L00001467,41,10,1,20,12,5.0
E15L00001504,37,32,1,20,12,5.0
E15L00001497,18,15,1,20,12,5.0
E15L00001473,12,19,1,20,12,5.0
E15L00001483,29,10,1,20,12,5.0
E15L00001500,8,18,1,20,12,5.0
E15L00001481,17,26,1,20,12,5.0
E15L00001486,23,4,1,20,12,5.0
E15L00001468,33,5,1,20,12,5.0
E15L00001490,45,15,1,20,12,5.0
E15L00001474,13,32,1,20,12,5.0
E15L00001471,20,4,1,20,12,5.0
E15L00001497,19,30,1,20,12,5.0
E15L00001482,46,9,1,20,12,5.0
E15L00001479,20,14,1,20,12,5.0
E15L00001481,32,30,1,20,12,5.0
E15L00001495,31,1,1,20,12,5.0
E15L00001490,29,32,1,20,12,5.0
E15L00001506,11,14,1,20,12,5.0
E15L00001474,22,19,1,20,12,5.0
E15L00001501,47,24,1,20,12,5.0
E15L00001500,43,6,1,20,12,5.0
E15L00001500,9,7,1,20,12,5.0
E15L00001485,30,27,1,20,12,5.0
E15L00001487,45,25,1,20,12,5.0
E15L00001471,21,13,1,20,12,5.0
E15L00001491,5,12,1,20,12,5.0
E15L00001504,37,4,1,20,12,5.0
E15L00001505,22,23,1,20,12,5.0
E15L00001505,11,15,1,20,12,5.0
E15L00001503,33,26,1,20,12,5.0
E15L00001506,14,5,1,20,12,5.0
E15L00001484,29,24,1,21,12,5.0
E15L00001465,20,14,1,21,12,5.0
E15L00001468,23,22,1,21,12,5.0
E15L00001479,37,7,1,21,12,5.0
E15L00001510,32,13,1,21,12,5.0
E15L00001464,40,25,1,21,12,5.0
E15L00001509,19,31,1,21,12,5.0
E15L00001494,39,18,1,21,12,5.0
E15L00001474,24,27,1,21,12,5.0
E15L00001495,16,8,1,21,12,5.0
E15L00001488,10,8,1,21,12,5.0
E15L00001498,35,1,1,21,12,5.0
E15L00001488,33,24,1,21,12,5.0
E15L00001476,20,21,1,21,12,5.0
E15L00001501,22,19,1,21,12,5.0
E15L00001467,18,5,1,21,12,5.0
E15L00001482,23,25,1,21,12,5.0
E15L00001504,21,25,1,21,12,5.0
E15L00001501,43,6,1,21,12,5.0
E15L00001470,41,7,1,21,12,5.0
E15L00001479,15,8,1,21,12,5.0
E15L00001501,13,22,1,21,12,5.0
E15L00001499,39,1,1,21,12,5.0
E15L00001469,6,7,1,21,12,5.0
E15L00001503,29,13,1,21,12,5.0
E15L00001485,20,28,1,21,12,5.0
E15L00001491,22,32,1,21,12,5.0
E15L00001494,29,12,1,21,12,5.0
E15L00001470,41,18,1,21,12,5.0
E15L00001479,29,8,1,21,12,5.0
E15L00001487,45,19,1,21,12,5.0
E15L00001469,31,27,1,21,12,5.0
E15L00001465,17,24,1,21,12,5.0
E15L00001484,34,29,1,21,12,5.0
E15L00001506,16,10,1,21,12,5.0
E15L00001492,33,14,1,21,12,5.0
E15L00001506,10,26,1,21,12,5.0
E15L00001470,24,13,1,21,12,5.0
E15L00001497,12,24,1,21,12,5.0
E15L00001494,46,2,1,21,12,5.0
E15L00001477,46,20,1,21,12,5.0
E15L00001473,9,20,1,21,12,5.0
E15L00001470,12,26,1,21,12,5.0
E15L00001486,20,28,1,21,12,5.0
E15L00001481,6,31,1,21,12,5.0
E15L00001476,38,21,1,21,12,5.0
E15L00001476,13,14,1,21,12,5.0
E15L00001467,12,3,1,21,12,5.0
E15L00001469,16,17,1,21,12,5.0
E15L00001475,42,24,1,21,12,5.0
E15L00001485,5,19,1,21,12,5.0
E15L00001470,45,24,1,21,12,5.0
E15L00001483,38,5,1,21,12,5.0
E15L00001510,15,16,1,21,12,5.0
E15L00001474,44,14,1,21,12,5.0
E15L00001497,17,14,1,21,12,5.0
E15L00001504,21,26,1,21,12,5.0
E15L00001469,47,25,1,21,12,5.0
E15L00001497,16,20,1,21,12,5.0
E15L00001467,8,28,1,21,12,5.0
E15L00001508,46,24,1,21,12,5.0
E15L00001464,34,27,1,21,12,5.0
E15L00001508,38,12,1,21,12,5.0
E15L00001476,43,26,1,21,12,5.0
E15L00001480,20,23,1,21,12,5.0
E15L00001490,30,9,1,21,12,5.0
E15L00001499,31,1,1,21,12,5.0
E15L00001490,45,32,1,21,12,5.0
E15L00001493,13,11,1,21,12,5.0
E15L00001472,13,11,1,21,12,5.0
E15L00001507,32,26,1,21,12,5.0
E15L00001480,5,8,1,21,12,5.0
E15L00001489,17,7,1,21,12,5.0
E15L00001506,37,30,1,21,12,5.0
E15L00001480,29,15,1,21,12,5.0
E15L00001486,14,16,1,21,12,5.0
E15L00001479,9,7,1,21,12,5.0
E15L00001467,41,5,1,21,12,5.0
E15L00001474,29,20,1,21,12,5.0
E15L00001479,36,9,1,21,12,5.0
E15L00001483,29,3,1,21,12,5.0
E15L00001468,36,16,1,21,12,5.0
E15L00001494,9,30,1,21,12,5.0
E15L00001505,32,30,1,21,12,5.0
E15L00001499,41,6,1,21,12,5.0
E15L00001494,11,21,1,21,12,5.0
E15L00001477,16,9,1,21,12,5.0
E15L00001492,17,28,1,21,12,5.0
E15L00001465,11,27,1,21,12,5.0
E15L00001492,43,29,1,21,12,5.0
E15L00001502,22,6,1,21,12,5.0
E15L00001490,20,6,1,21,12,5.0
E15L00001508,13,5,1,21,12,5.0
E15L00001509,22,13,1,21,12,5.0
E15L00001493,9,10,1,21,12,5.0
E15L00001464,29,25,1,21,12,5.0
E15L00001503,21,32,1,21,12,5.0
E15L00001507,13,17,1,21,12,5.0
E15L00001464,44,16,1,21,12,5.0
E15L00001482,19,3,1,21,12,5.0
E15L00001496,32,21,1,22,12,5.0
E15L00001470,13,19,1,22,12,5.0
E15L00001477,38,13,1,22,12,5.0
E15L00001503,9,17,1,22,12,5.0
E15L00001510,45,21,1,22,12,5.0
E15L00001473,22,9,1,22,12,5.0
E15L00001497,10,11,1,22,12,5.0
E15L00001482,10,25,1,22,12,5.0
E15L00001482,10,13,1,22,12,5.0
E15L00001498,8,17,1,22,12,5.0
E15L00001488,31,20,1,22,12,5.0
E15L00001499,22,10,1,22,12,5.0
E15L00001494,45,12,1,22,12,5.0
E15L00001476,20,9,1,22,12,5.0
E15L00001476,22,7,1,22,12,5.0
E15L00001477,29,31,1,22,12,5.0
E15L00001488,14,22,1,22,12,5.0
E15L00001504,29,18,1,22,12,5.0
E15L00001488,40,5,1,22,12,5.0
E15L00001497,30,16,1,22,12,5.0
E15L00001483,10,20,1,22,12,5.0
E15L00001476,45,22,1,22,12,5.0
E15L00001491,32,5,1,22,12,5.0
E15L00001470,33,31,1,22,12,5.0
E15L00001504,8,9,1,22,12,5.0
E15L00001474,11,9,1,22,12,5.0
E15L00001464,21,21,1,22,12,5.0
E15L00001510,22,22,1,22,12,5.0
E15L00001498,17,14,1,22,12,5.0
E15L00001510,37,10,1,22,12,5.0
E15L00001488,33,2,1,22,12,5.0
E15L00001488,22,16,1,22,12,5.0
E15L00001486,37,4,1,22,12,5.0
E15L00001490,29,1,1,22,12,5.0
E15L00001507,16,27,1,22,12,5.0
E15L00001494,20,30,1,22,12,5.0
E15L00001509,8,29,1,22,12,5.0
E15L00001470,47,22,1,22,12,5.0
E15L00001497,42,18,1,22,12,5.0
E15L00001479,8,30,1,22,12,5.0
E15L00001478,35,26,1,22,12,5.0
E15L00001474,19,10,1,22,12,5.0
E15L00001472,6,15,1,22,12,5.0
E15L00001489,38,5,1,22,12,5.0
E15L00001482,15,11,1,22,12,5.0
E15L00001487,9,32,1,22,12,5.0
E15L00001477,15,21,1,22,12,5.0
E15L00001470,33,4,1,22,12,5.0
E15L00001493,9,17,1,22,12,5.0
E15L00001499,37,25,1,22,12,5.0
E15L00001496,45,29,1,22,12,5.0
E15L00001484,31,8,1,22,12,5.0
E15L00001495,37,16,1,22,12,5.0
E15L00001496,35,3,1,22,12,5.0
E15L00001487,23,27,1,22,12,5.0
E15L00001503,33,18,1,22,12,5.0
E15L00001505,40,21,1,22,12,5.0
E15L00001475,33,6,1,22,12,5.0
E15L00001469,16,21,1,22,12,5.0
E15L00001472,33,13,1,22,12,5.0
E15L00001472,6,20,1,22,12,5.0
E15L00001465,8,6,1,22,12,5.0
E15L00001472,32,2,1,22,12,5.0
E15L00001483,16,25,1,22,12,5.0
E15L00001507,24,1,1,22,12,5.0
E15L00001491,13,14,1,22,12,5.0
E15L00001465,20,29,1,22,12,5.0
E15L00001494,7,26,1,22,12,5.0
E15L00001488,24,3,1,22,12,5.0
E15L00001475,12,11,1,22,12,5.0
E15L00001496,47,6,1,22,12,5.0
E15L00001485,44,2,1,22,12,5.0
E15L00001469,12,14,1,22,12,5.0
E15L00001483,30,14,1,22,12,5.0
E15L00001471,29,8,1,22,12,5.0
E15L00001465,10,29,1,22,12,5.0
E15L00001492,23,3,1,22,12,5.0
E15L00001472,40,22,1,22,12,5.0
E15L00001504,40,26,1,22,12,5.0
E15L00001497,19,7,1,22,12,5.0
E15L00001494,11,31,1,22,12,5.0
E15L00001491,37,32,1,22,12,5.0
E15L00001484,32,26,1,22,12,5.0
E15L00001506,17,20,1,22,12,5.0
E15L00001508,22,27,1,22,12,5.0
E15L00001496,19,7,1,22,12,5.0
E15L00001478,37,30,1,22,12,5.0
E15L00001505,34,31,1,22,12,5.0
E15L00001480,32,22,1,22,12,5.0
E15L00001504,29,24,1,22,12,5.0
E15L00001503,33,32,1,22,12,5.0
E15L00001465,48,7,1,22,12,5.0
E15L00001471,17,23,1,22,12,5.0
E15L00001494,35,4,1,22,12,5.0
E15L00001465,47,24,1,22,12,5.0
E15L00001485,45,4,1,22,12,5.0
E15L00001505,29,31,1,22,12,5.0
E15L00001509,13,7,1,22,12,5.0
E15L00001489,37,13,1,22,12,5.0
E15L00001466,9,26,1,22,12,5.0
E15L00001498,7,16,1,23,12,5.0
E15L00001475,31,7,1,23,12,5.0
E15L00001480,17,6,1,23,12,5.0
E15L00001506,19,5,1,23,12,5.0
E15L00001491,6,15,1,23,12,5.0
E15L00001480,33,29,1,23,12,5.0
E15L00001476,37,2,1,23,12,5.0
E15L00001490,35,9,1,23,12,5.0
E15L00001482,24,19,1,23,12,5.0
E15L00001509,36,10,1,23,12,5.0
E15L00001490,44,2,1,23,12,5.0
E15L00001476,15,16,1,23,12,5.0
E15L00001508,31,1,1,23,12,5.0
E15L00001495,46,1,1,23,12,5.0
E15L00001497,37,10,1,23,12,5.0
E15L00001481,7,18,1,23,12,5.0
E15L00001468,31,5,1,23,12,5.0
E15L00001508,18,25,1,23,12,5.0
E15L00001493,48,2,1,23,12,5.0
E15L00001491,42,1,1,23,12,5.0
E15L00001488,38,24,1,23,12,5.0
E15L00001487,18,14,1,23,12,5.0
E15L00001491,13,12,1,23,12,5.0
E15L00001471,44,18,1,23,12,5.0
E15L00001505,30,11,1,23,12,5.0
E15L00001486,41,5,1,23,12,5.0
E15L00001491,38,2,1,23,12,5.0
E15L00001487,11,31,1,23,12,5.0
E15L00001499,29,24,1,23,12,5.0
E15L00001466,36,20,1,23,12,5.0
E15L00001489,24,31,1,23,12,5.0
E15L00001502,45,30,1,23,12,5.0
E15L00001489,39,6,1,23,12,5.0
E15L00001490,39,27,1,23,12,5.0
E15L00001497,21,15,1,23,12,5.0
E15L00001496,22,3,1,23,12,5.0
E15L00001488,38,9,1,23,12,5.0
E15L00001471,18,18,1,23,12,5.0
E15L00001510,30,22,1,23,12,5.0
E15L00001486,22,19,1,23,12,5.0
E15L00001481,20,23,1,23,12,5.0
E15L00001474,22,20,1,23,12,5.0
E15L00001475,30,6,1,23,12,5.0
E15L00001497,18,24,1,23,12,5.0
E15L00001485,19,32,1,23,12,5.0
E15L00001497,42,3,1,23,12,5.0
E15L00001483,15,13,1,23,12,5.0
E15L00001473,34,30,1,23,12,5.0
E15L00001506,46,21,1,23,12,5.0
E15L00001474,39,31,1,23,12,5.0
E15L00001489,42,16,1,23,12,5.0
E15L00001496,31,27,1,23,12,5.0
E15L00001500,12,22,1,23,12,5.0
E15L00001470,5,28,1,23,12,5.0
E15L00001468,5,5,1,23,12,5.0
E15L00001505,33,22,1,23,12,5.0
E15L00001466,12,24,1,23,12,5.0
E15L00001479,33,13,1,23,12,5.0
E15L00001485,13,26,1,23,12,5.0
E15L00001504,48,20,1,23,12,5.0
E15L00001474,9,10,1,23,12,5.0
E15L00001465,15,27,1,23,12,5.0
E15L00001499,9,4,1,23,12,5.0
E15L00001496,40,16,1,23,12,5.0
E15L00001508,29,15,1,23,12,5.0
E15L00001492,24,25,1,23,12,5.0
E15L00001469,39,4,1,23,12,5.0
E15L00001496,45,5,1,23,12,5.0
E15L00001469,29,12,1,23,12,5.0
E15L00001489,10,28,1,23,12,5.0
E15L00001484,34,11,1,23,12,5.0
E15L00001508,5,13,1,23,12,5.0
E15L00001483,34,30,1,23,12,5.0
E15L00001501,34,31,1,23,12,5.0
E15L00001480,44,30,1,23,12,5.0
E15L00001473,14,30,1,23,12,5.0
E15L00001493,22,26,1,23,12,5.0
E15L00001507,23,3,1,23,12,5.0
E15L00001488,32,12,1,23,12,5.0
E15L00001491,33,30,1,23,12,5.0
E15L00001501,31,10,1,23,12,5.0
E15L00001493,33,11,1,23,12,5.0
E15L00001482,18,1,1,23,12,5.0
E15L00001505,36,18,1,23,12,5.0
E15L00001506,6,22,1,23,12,5.0
E15L00001506,16,6,1,23,12,5.0
E15L00001478,37,26,1,23,12,5.0
E15L00001507,23,6,1,23,12,5.0
E15L00001505,29,28,1,23,12,5.0
E15L00001506,45,14,1,23,12,5.0
E15L00001505,15,31,1,23,12,5.0
E15L00001500,7,3,1,23,12,5.0
E15L00001503,24,16,1,23,12,5.0
E15L00001464,10,18,1,23,12,5.0
E15L00001492,44,23,1,23,12,5.0
E15L00001495,48,14,1,23,12,5.0
E15L00001506,7,4,1,23,12,5.0
E15L00001504,8,15,1,23,12,5.0
E15L00001464,6,18,1,23,12,5.0
E15L00001506,48,18,1,23,12,5.0
E15L00001510,30,29,1,24,12,5.0
E15L00001477,45,8,1,24,12,5.0
E15L00001480,47,31,1,24,12,5.0
E15L00001470,30,14,1,24,12,5.0
E15L00001498,38,22,1,24,12,5.0
E15L00001486,6,23,1,24,12,5.0
E15L00001464,39,30,1,24,12,5.0
E15L00001476,14,23,1,24,12,5.0
E15L00001483,39,17,1,24,12,5.0
E15L00001479,11,25,1,24,12,5.0
E15L00001491,29,5,1,24,12,5.0
E15L00001476,35,23,1,24,12,5.0
E15L00001492,44,28,1,24,12,5.0
E15L00001504,29,23,1,24,12,5.0
E15L00001468,24,9,1,24,12,5.0
E15L00001492,20,20,1,24,12,5.0
E15L00001486,29,27,1,24,12,5.0
E15L00001477,24,3,1,24,12,5.0
E15L00001496,36,19,1,24,12,5.0
E15L00001507,20,7,1,24,12,5.0
E15L00001493,9,29,1,24,12,5.0
E15L00001491,48,27,1,24,12,5.0
E15L00001470,20,7,1,24,12,5.0
E15L00001472,11,31,1,24,12,5.0
E15L00001505,36,28,1,24,12,5.0
E15L00001504,15,6,1,24,12,5.0
E15L00001504,29,13,1,24,12,5.0
E15L00001502,40,16,1,24,12,5.0
E15L00001475,35,1,1,24,12,5.0
E15L00001477,9,30,1,24,12,5.0
E15L00001476,9,23,1,24,12,5.0
E15L00001464,20,14,1,24,12,5.0
E15L00001482,7,8,1,24,12,5.0
E15L00001509,39,1,1,24,12,5.0
E15L00001499,41,29,1,24,12,5.0
E15L00001499,36,6,1,24,12,5.0
E15L00001495,13,29,1,24,12,5.0
E15L00001472,10,13,1,24,12,5.0
E15L00001489,21,13,1,24,12,5.0
E15L00001499,7,2,1,24,12,5.0
E15L00001481,48,32,1,24,12,5.0
E15L00001486,20,14,1,24,12,5.0
E15L00001478,30,21,1,24,12,5.0
E15L00001475,14,17,1,24,12,5.0
E15L00001485,39,11,1,24,12,5.0
E15L00001502,22,32,1,24,12,5.0
E15L00001489,13,22,1,24,12,5.0
E15L00001477,35,30,1,24,12,5.0
E15L00001506,46,29,1,24,12,5.0
E15L00001487,39,16,1,24,12,5.0
E15L00001499,12,8,1,24,12,5.0
E15L00001464,40,23,1,24,12,5.0
E15L00001470,23,10,1,24,12,5.0
E15L00001474,30,24,1,24,12,5.0
E15L00001497,15,19,1,24,12,5.0
E15L00001468,47,30,1,24,12,5.0
E15L00001494,46,25,1,24,12,5.0
E15L00001479,39,11,1,24,12,5.0
E15L00001494,10,6,1,24,12,5.0
E15L00001472,33,5,1,24,12,5.0
E15L00001474,12,22,1,24,12,5.0
E15L00001465,38,10,1,24,12,5.0
E15L00001507,46,17,1,24,12,5.0
E15L00001501,13,30,1,24,12,5.0
E15L00001508,16,14,1,24,12,5.0
E15L00001507,23,14,1,24,12,5.0
E15L00001467,16,17,1,24,12,5.0
E15L00001488,7,26,1,24,12,5.0
E15L00001473,12,20,1,24,12,5.0
E15L00001495,16,15,1,24,12,5.0
E15L00001467,22,4,1,24,12,5.0
E15L00001464,48,20,1,24,12,5.0
E15L00001489,5,2,1,24,12,5.0
E15L00001506,31,18,1,24,12,5.0
E15L00001477,13,32,1,24,12,5.0
E15L00001477,22,30,1,24,12,5.0
E15L00001495,13,18,1,24,12,5.0
E15L00001470,14,28,1,24,12,5.0
E15L00001474,18,12,1,24,12,5.0
E15L00001464,12,10,1,24,12,5.0
E15L00001482,14,4,1,24,12,5.0
E15L00001467,46,23,1,24,12,5.0
E15L00001480,42,26,1,24,12,5.0
E15L00001507,40,3,1,24,12,5.0
E15L00001484,45,18,1,24,12,5.0
E15L00001468,5,1,1,24,12,5.0
E15L00001508,34,18,1,24,12,5.0
E15L00001469,48,4,1,24,12,5.0
E15L00001507,44,7,1,24,12,5.0
E15L00001476,13,10,1,24,12,5.0
E15L00001465,32,16,1,24,12,5.0
E15L00001498,19,30,1,24,12,5.0
E15L00001500,21,29,1,24,12,5.0
E15L00001510,6,21,1,24,12,5.0
E15L00001466,46,25,1,24,12,5.0
E15L00001506,19,18,1,24,12,5.0
E15L00001507,21,22,1,24,12,5.0
E15L00001466,7,8,1,24,12,5.0
E15L00001493,11,29,1,24,12,5.0
E15L00001481,17,31,1,24,12,5.0
E15L00001510,35,30,1,25,12,5.0
E15L00001478,23,10,1,25,12,5.0
E15L00001481,38,5,1,25,12,5.0
E15L00001478,34,27,1,25,12,5.0
E15L00001503,33,17,1,25,12,5.0
E15L00001486,10,23,1,25,12,5.0
E15L00001480,37,21,1,25,12,5.0
E15L00001504,29,19,1,25,12,5.0
E15L00001483,42,30,1,25,12,5.0
E15L00001496,38,19,1,25,12,5.0
E15L00001493,34,23,1,25,12,5.0
E15L00001489,47,7,1,25,12,5.0
E15L00001503,34,25,1,25,12,5.0
E15L00001484,14,22,1,25,12,5.0
E15L00001470,10,11,1,25,12,5.0
E15L00001490,12,28,1,25,12,5.0
E15L00001497,11,26,1,25,12,5.0
E15L00001468,44,19,1,25,12,5.0
E15L00001464,15,30,1,25,12,5.0
E15L00001472,47,23,1,25,12,5.0
E15L00001477,44,20,1,25,12,5.0
E15L00001492,34,11,1,25,12,5.0
E15L00001483,17,13,1,25,12,5.0
E15L00001482,8,24,1,25,12,5.0
E15L00001505,45,10,1,25,12,5.0
E15L00001470,48,8,1,25,12,5.0
E15L00001487,11,2,1,25,12,5.0
E15L00001475,35,6,1,25,12,5.0
E15L00001485,32,31,1,25,12,5.0
E15L00001481,36,4,1,25,12,5.0
E15L00001499,45,5,1,25,12,5.0
E15L00001467,10,32,1,25,12,5.0
E15L00001478,18,11,1,25,12,5.0
E15L00001465,32,4,1,25,12,5.0
E15L00001509,14,32,1,25,12,5.0
E15L00001503,40,32,1,25,12,5.0
E15L00001499,9,17,1,25,12,5.0
E15L00001472,21,2,1,25,12,5.0
E15L00001509,31,2,1,25,12,5.0
E15L00001472,48,19,1,25,12,5.0
E15L00001490,17,14,1,25,12,5.0
E15L00001496,37,15,1,25,12,5.0
E15L00001485,46,16,1,25,12,5.0
E15L00001493,45,21,1,25,12,5.0
E15L00001490,44,29,1,25,12,5.0
E15L00001509,45,23,1,25,12,5.0
E15L00001493,38,8,1,25,12,5.0
E15L00001486,8,4,1,25,12,5.0
E15L00001466,43,20,1,25,12,5.0
E15L00001488,5,31,1,25,12,5.0
E15L00001504,19,25,1,25,12,5.0
E15L00001469,21,4,1,25,12,5.0
E15L00001488,13,17,1,25,12,5.0
E15L00001501,48,8,1,25,12,5.0
E15L00001507,39,18,1,25,12,5.0
E15L00001476,11,24,1,25,12,5.0
E15L00001508,45,24,1,25,12,5.0
E15L00001484,41,29,1,25,12,5.0
E15L00001501,15,15,1,25,12,5.0
E15L00001509,40,20,1,25,12,5.0
E15L00001507,13,27,1,25,12,5.0
E15L00001467,12,29,1,25,12,5.0
E15L00001480,17,29,1,25,12,5.0
E15L00001510,47,14,1,25,12,5.0
E15L00001503,21,3,1,25,12,5.0
E15L00001507,34,19,1,25,12,5.0
E15L00001481,32,3,1,25,12,5.0
E15L00001487,39,4,1,25,12,5.0
E15L00001484,17,26,1,25,12,5.0
E15L00001508,39,20,1,25,12,5.0
E15L00001470,34,31,1,25,12,5.0
E15L00001482,36,1,1,25,12,5.0
E15L00001489,9,29,1,25,12,5.0
E15L00001474,42,32,1,25,12,5.0
E15L00001508,44,21,1,25,12,5.0
